0.554397	«Et
0.803876	remplissez
1.755592	bien
2.060510	vos
2.346949	seaux!»
3.372584	dit
3.769902	Mooshum
4.860217	«Ou
4.998817	nous
5.248295	n'aurons
5.839653	pas
6.181531	assez
6.449490	de
6.606569	fruits
7.318046	pour
7.549045	faire
7.835483	de
7.946363	la
8.177362	crème
8.417601	glacée
8.851879	aux
9.110597	shépherdies!»
